formid,Training_Date,Training_Title,EW_ID,Gender,Gender_and_Age,Disability_Status_class,State,LGA
880b4ffe-e810-49c7-842a-031bf321f756,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kir22,Male,Male Youth,No disability,Kano,Kiru
81c0fac2-69c8-49af-8566-edfa68d301fd,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kuj06,Female,Female Youth,No disability,FCT,Kuje_Area_Council
016f55b4-a21b-4dc9-9035-d0405c1c98a4,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur01,Female,Female Youth,No disability,Kano,Kura
a5658cbb-8eb8-405a-9d63-472f642d90ec,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur02,Female,Female Youth,No disability,Kano,Kura
4d4bb3b5-9f52-45e6-9f3e-843a147fd4be,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur03,Female,Female Youth,No disability,Kano,Kura
f7fb1215-1c63-496b-8fee-1c3a110cc42b,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur04,Female,Female Youth,No disability,Kano,Kura
aec58a3d-17f1-42bd-a720-1d3e52c7083c,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur05,Female,Female Youth,No disability,Kano,Kura
7f799420-a318-406f-abe3-52b1b1b323c5,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur06,Female,Female Youth,No disability,Kano,Kura
8908d047-2e76-4630-9a87-7b9fdf28fe5d,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur07,Female,Female Youth,No disability,Kano,Kura
ea5d5a10-e5d7-4945-9d76-e768376d8d40,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur09,Male,Male Youth,No disability,Kano,Kura
2d69fea2-8be4-4cf7-b8f9-7f471755041b,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur11,Male,Male Youth,No disability,Kano,Kura
9fe0bd70-9c00-4bf4-9783-220b95fb8e46,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur12,Male,Male Youth,No disability,Kano,Kura
ea1b06f1-2d37-4e0c-be85-b78a378b1947,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur13,Male,Male Youth,No disability,Kano,Kura
c627ee66-d918-408a-b59b-71d4d8f5a65f,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kur14,Male,Male Youth,No disability,Kano,Kura
4e031735-3a0b-445f-b977-4b4699ab64a1,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Kwa29,Male,Male Youth,No disability,Gombe,Kwami
864be1ce-6f29-4ba4-82d9-7331183555dc,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Laf04,Female,Female Youth,No disability,Nasarawa,Lafia
fd008c89-e7b7-4480-bd97-5bb84a72f72f,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Nin14,Female,Female Youth,No disability,Bauchi,Ningi
41c6871a-5160-4e99-b00a-9c18963db84c,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Nin15,Female,Female Youth,No disability,Bauchi,Ningi
b26b0d19-1449-4bfa-92eb-2c13cbfc155b,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Nin16,Male,Male Youth,No disability,Bauchi,Ningi
91942ad4-b957-4018-949c-1b92353f019c,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Nin17,Male,Male Youth,No disability,Bauchi,Ningi
32dc0bdb-0cd0-47a8-bfbf-71bba4d0b270,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran01,Female,Female Youth,No disability,Kano,Kura
935016e1-0b6d-4bf3-a999-9daac0ed8b45,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran02,Female,Female Youth,No disability,Kano,Rano
400d5f10-cc35-45a6-a8af-0ece186cae66,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran03,Female,Female Youth,No disability,Kano,Rano
f9f33741-4a0c-468a-9bfd-f98e5a43a43c,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran04,Female,Female Youth,No disability,Kano,Rano
224f26db-f332-432b-8f89-1f24c1cebfa0,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran05,Female,Female Youth,No disability,Kano,Rano
7ad90e70-2a1f-46ec-9b9d-edeb9eeaace3,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran06,Female,Female Youth,No disability,Kano,Rano
332a6ced-ef69-427a-bab1-6d862bd809c5,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran07,Female,Female Youth,No disability,Kano,Rano
ba2efb5e-e599-48b8-90e6-5f5009808e57,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran08,Female,Female Youth,No disability,Kano,Rano
a250e54e-0307-4a5b-bfa8-7a59c10a6033,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran09,Male,Male Youth,No disability,Kano,Rano
142d07be-48ed-457c-a492-a6540c011f76,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran10,Male,Male Youth,No disability,Kano,Rano
0890ac84-3f2e-41a5-aa8f-270d761c0243,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran11,Male,Male Youth,No disability,Kano,Rano
f6b22fc5-5b50-4627-9865-8b6dc6be9702,2024-09-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran12,Male,Male Youth,No disability,Kano,Rano
6cb97c5c-2354-4d03-b54d-5eebb6b507d7,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran13,Male,Male Youth,No disability,Kano,Rano
12123613-03cc-4fa3-817d-461c118c8995,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Ran14,Male,Male Youth,No disability,Kano,Rano
e91740e3-e059-4aa8-b6cb-2bab0bdd2361,2024-09-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig02,Female,Female Youth,No disability,Kano,Rimi_Gado
fe42789d-6f5e-4b7a-807a-c1aac2c7c052,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig03,Female,Female Youth,No disability,Kano,Rimi_Gado
e7976c6d-e297-4f55-bc7f-35d9ab327e09,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig04,Female,Female Youth,No disability,Kano,Rimi_Gado
70302668-45eb-4cfd-ab14-ed8c27696e26,2024-02-19,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig05,Female,Female Youth,No disability,Kano,Rimi_Gado
ad0451cf-0514-4602-a134-bfe70c4bc342,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig06,Female,Female Youth,No disability,Kano,Rimi_Gado
09cefcb6-587a-4388-a47f-5347688edb62,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Jam16,Female,Female Youth,No disability,Kaduna,Jema’a
ef9a0c41-72f8-42da-9036-aa1138a0c99a,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Jam17,Male,Male Youth,No disability,Kaduna,Jema’a
1869308f-6128-4310-bc79-6d8972226b31,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Jam18,Male,Male Youth,No disability,Kaduna,Jema’a
3a3cce55-863d-487b-b422-2c34493016b1,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Jam19,Female,Female Youth,No disability,Kaduna,Jema’a
c6af0217-742c-43bf-900d-34351bc2eb55,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Jam20,Male,Male Youth,No disability,Kaduna,Jema’a
85d20975-3e82-4baf-8dd3-ad0e2cb5a9ae,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Jam21,Male,Male Youth,No disability,Kaduna,Jema’a
72b087b6-591a-4f48-a52d-02e7fb74f94b,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Jam22,Male,Male Youth,No disability,Kaduna,Jema’a
c9896f1e-15b1-412e-8afd-a550c38bca44,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kac01,Female,Female Youth,No disability,Kaduna,Kachia
3587c632-a1e3-46e8-b799-c6adf3575238,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kac02,Female,Female Youth,No disability,Kaduna,Kachia
cc308d5c-7da8-40b6-ac68-0ea1d1ea3875,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kac03,Female,Female Youth,No disability,Kaduna,Kachia
1a90677d-89c8-464e-89fb-3c214d762463,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kac04,Female,Female Youth,No disability,Kaduna,Kachia
81c171bb-9e65-4177-bccc-6a6546537fe8,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kac05,Female,Female Youth,No disability,Kaduna,Kachia
7affadfc-48c3-41e1-bbc4-5b6831800d6c,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kac06,Male,Male Youth,No disability,Kaduna,Kachia
fffab54e-252a-43f2-b64d-4be93bcf2ab1,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kac07,Male,Male Youth,No disability,Kaduna,Kachia
6dda22c0-4160-4daf-9512-78ced724921d,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kac08,Male,Male Youth,No disability,Kaduna,Kachia
cec0e622-d7db-49dd-b374-29816212a4f3,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kac09,Male,Male Youth,No disability,Kaduna,Kachia
6efefde3-f365-46cb-a3ec-29263cf6c4e5,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kac10,Male,Male Youth,No disability,Kaduna,Kachia
4ca7f8cf-0a35-4190-9c4d-2c6df6226901,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kac11,Male,Male Youth,No disability,Kaduna,Kachia
973a874b-2ca4-461d-ab19-3169e996fbb2,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kac12,Female,Female Youth,No disability,Kaduna,Kachia
171028a4-1755-4f00-9086-a11d75d61249,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kac13,Male,Male Youth,No disability,Kaduna,Kachia
31ba3666-70b8-4ce5-9a1f-bb5f4dfc8c0e,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kag01,Male,Male Youth,No disability,Kaduna,Kachia
4e8227a9-4215-48f1-8515-75f0f640cad5,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kag02,Female,Female Youth,No disability,Kaduna,Kachia
76fe08b3-3421-4c19-bb89-cef451f8d06e,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kag03,Male,Male Youth,No disability,Kaduna,Kachia
d2676b6c-3341-4580-8efd-e0678efd5266,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kag04,Female,Female Youth,No disability,Kaduna,Kachia
8c3858f1-bb63-4aa8-b8a9-0eee09c10ef8,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kag05,Male,Male Youth,No disability,Kaduna,Kachia
7a1b7fb5-150c-4ae5-8af8-1de29c93f2b1,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kag06,Male,Male Youth,No disability,Kaduna,Kachia
cc61ce3f-9c4e-412f-8fdb-d56cdee74b28,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kag07,Female,Female Youth,No disability,Kaduna,Kachia
e60ed166-e60e-4885-8197-0143274b743d,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kag08,Female,Female Youth,No disability,Kaduna,Kachia
0faed052-cf35-4bef-b3aa-2c4953dd163c,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kag09,Male,Male Youth,No disability,Kaduna,Kachia
8a1a248d-892f-4ddf-99a8-c041461269b8,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kag10,Male,Male Youth,No disability,Kaduna,Kachia
64c3ac9a-f8be-4be1-b971-4bb8c3a3b548,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kag11,Male,Male Youth,No disability,Kaduna,Kachia
6bb15cda-9fae-458b-8cec-a8400c51bb33,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kag12,Male,Male Youth,No disability,Kaduna,Kachia
b10b592d-b623-4ece-baae-a334a022ef48,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kau08,Male,Male Youth,No disability,Kaduna,Kachia
c74a8f8b-fb38-445b-988a-e89f3b0b87eb,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kau09,Male,Male Youth,No disability,Kaduna,Kachia
135144f2-5d7c-4748-b0e2-a4fa0846966b,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kau10,Male,Male Youth,No disability,Kaduna,Kachia
49579fb6-9517-472b-9110-bdea6c4080dc,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kau11,Female,Female Youth,No disability,Kaduna,Kachia
3569221f-e361-47d5-b127-733650d84aa5,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kau12,Female,Female Youth,No disability,Kaduna,Kachia
f7817f91-2a37-480f-aa06-27073cedd996,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kau13,Female,Female Youth,No disability,Kaduna,Kachia
aab73f00-1f30-430d-97bd-c4a67bcef842,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kau14,Male,Male Youth,No disability,Kaduna,Kachia
f317ca02-2caf-4eb2-a674-29ebf671ab56,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kau15,Female,Female Youth,No disability,Kaduna,Kachia
a32084dd-f4e4-453b-9b76-2b5a0f01e476,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kau16,Male,Male Youth,No disability,Kaduna,Kachia
f37c892c-d2d1-4615-b372-2918d5d83d71,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kds12,Male,Male Youth,No disability,Kaduna,Kaduna_South
e93f41e8-8c77-4e54-b951-d5d4ec6aa7b1,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kds13,Male,Male Youth,No disability,Kaduna,Kaduna_South
e56aeae0-4937-4796-ad01-bb1de3d6c5a2,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Zan21,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
1c717251-56cf-40cc-913d-c00fb4100472,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Zan22,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
82ceee43-9217-430c-964b-2fec1a9f3c5c,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Zan23,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
420f542c-85f2-4683-b4ca-18e5b6b23c59,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Zan24,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
93ab6189-eed0-457e-b962-6e6f41daab0a,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Zan25,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
fe79f9f2-3129-496d-8d20-2adf0197c499,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Zan26,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
d3c956ae-518f-4e60-9ccb-7996e8c018d8,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Zan27,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
5acf30cb-75b2-451e-a78a-fe7e10a455c4,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Zan28,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
a68eb143-9ea4-4154-ad97-b5420641aff2,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Zan29,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
f6174823-8b13-4593-80ac-44265dd6931c,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Zan30,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
e6147def-9f6c-4c1f-a649-55c4a6ed0d21,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Zan32,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
395108a4-6a6b-4a26-a8bf-f7c29161d697,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bag01,Female,Female Youth,No disability,Kano,Bagwai
ede0f035-e0eb-418f-b7ac-b948204e9779,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Bag02,Female,Female Youth,No disability,Kano,Bagwai
a1158395-002c-42fd-b059-509185e57962,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Bag03,Male,Male Youth,No disability,Kano,Bagwai
c4f9108c-debf-48b2-b8b2-c60481a5acfe,2024-10-19,Processing_and_Packaging,Aba04,Female,Female Youth,No disability,FCT,Abaji_Area_Council
0b782261-a04f-4d59-878a-7329573056c2,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Bag05,Male,Male Youth,No disability,Kano,Bagwai
6e157ee6-b764-43cd-a54a-81b130ffec47,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bag06,Male,Male Youth,No disability,Kano,Bagwai
9c73194b-f95e-4b9b-9456-dffc5bf537b6,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bag07,Male,Male Youth,No disability,Kano,Bagwai
af6cbcb9-8fc5-425c-b676-cf41d33581ce,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bag08,Male,Male Youth,No disability,Kano,Bagwai
2267b7ec-bf05-4d6e-9561-058a1fb00acd,2024-10-19,Processing_and_Packaging,Bag08,Male,Male Youth,No disability,Kano,Bagwai
ccb9618c-2886-499a-b03c-f0a25f0ba521,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Bag10,Male,Male Youth,No disability,Kano,Bagwai
9924bb05-de84-4a05-8907-0c318d4d500e,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Bun01,Female,Female Youth,No disability,Kano,Bagwai
9b7bd540-9d62-4da3-8e23-2f477f6e292e,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun02,Male,Male Youth,No disability,Kano,Bunkure
6bdd033c-9909-4ae9-b310-6f5707505a19,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun03,Male,Male Youth,No disability,Kano,Bunkure
93adcba9-a15f-4685-91e0-3608b19aa31e,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun04,Male,Male Youth,No disability,Kano,Bunkure
6cdc924f-cf15-4116-83c9-5c6275a9f3ad,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun05,Male,Male Youth,No disability,Kano,Bunkure
13d68dec-5412-4524-b2e7-2588f9846776,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun06,Female,Female Youth,No disability,Kano,Bunkure
25c338d3-59ec-4642-b8ee-34d756a23c96,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun07,Female,Female Youth,No disability,Kano,Bunkure
6c754e76-5cc1-445e-a791-af9f06a50da8,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun08,Female,Female Youth,No disability,Kano,Bunkure
94c58ecf-4ed1-41d0-913d-7c27a34561a6,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun09,Female,Female Youth,No disability,Kano,Bunkure
958ee64e-d7a5-4034-b497-2847b396c9b3,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun10,Female,Female Youth,No disability,Kano,Bunkure
46981d2f-a288-4a75-9d4d-4e0821d563b3,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun11,Female,Female Youth,No disability,Kano,Bunkure
d92eb72c-de97-44ae-b680-c26d5b595e97,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Bun12,Female,Female Youth,No disability,Kano,Bunkure
9a4b57cf-f0cd-4a34-8252-82ed6c694eb3,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun13,Female,Female Youth,No disability,Kano,Bunkure
b63b8847-261a-41a2-9b75-1d4a8d2b2aca,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Bun14,Female,Female Youth,No disability,Kano,Bunkure
35bd484b-1e94-4822-a64e-65fa57e4568c,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Bun15,Male,Male Youth,No disability,Kano,Bunkure
769b64df-96a8-4375-8c9c-255aae81ac5b,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun16,Male,Male Youth,No disability,Kano,Bunkure
9085d890-a794-4f99-a0d2-ef6b5c14c58b,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun17,Male,Male Youth,No disability,Kano,Bunkure
dbd072c4-63b0-444d-8a95-12ecf4674fc5,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun18,Male,Male Youth,No disability,Kano,Bunkure
0ed6e22c-b65d-429b-95e3-75ac91b40b3a,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun19,Male,Male Youth,No disability,Kano,Bunkure
b92a41c8-dcaa-482b-a44f-76ff4b027b6e,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun20,Male,Male Youth,No disability,Kano,Bunkure
065b444b-1fcd-43c4-9877-f24ff2a11b2b,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Bun21,Male,Male Youth,No disability,Kano,Bunkure
1289d41b-c023-44c2-87bc-8cb367936e51,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm48,Female,Female Youth,No disability,Kano,Garum_Mallam
3a6b0e2f-0836-45af-a015-b06d52e5d6d3,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm49,Male,Male Youth,No disability,Kano,Garum_Mallam
28b33eaa-e616-4519-a622-2f0d6b2d10d7,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm50,Male,Male Youth,No disability,Kano,Garum_Mallam
d87cc0e7-839f-4fb4-b260-08f3de0d88ff,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm52,Male,Male Youth,No disability,Kano,Garum_Mallam
08993964-708c-49f7-9a95-8a16dc77d081,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Gmm53,Male,Male Youth,No disability,Kano,Garum_Mallam
a90875c8-7694-4dde-a55b-b76e26b65f41,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm54,Female,Female Youth,No disability,Kano,Garum_Mallam
673981e8-a36a-44ce-9409-991a13ad2e8d,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm55,Male,Male Youth,No disability,Kano,Garum_Mallam
c29d6718-9866-4734-84fd-33fe6e6a3a8a,2024-09-18,Waste_Management_and_recycling_training_and_demonstration,Gmm56,Female,Female Youth,No disability,Kano,Garum_Mallam
31ed5a25-4579-431a-9085-135276930821,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm57,Female,Female Youth,No disability,Kano,Garum_Mallam
466aad43-b6f8-42cf-b94e-018f4b8ab3b6,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Gmm58,Female,Female Youth,No disability,Kano,Garum_Mallam
411914c4-0e8b-4e6a-8bfa-d002d6870946,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm59,Female,Female Youth,No disability,Kano,Garum_Mallam
033b257e-94c8-4603-8fe0-b38cc1f4d0b1,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Gmm60,Male,Male Youth,No disability,Kano,Garum_Mallam
ffb5c731-aa73-4c3a-a6bd-5d1fe3a0cecb,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm61,Male,Male Youth,No disability,Kano,Garum_Mallam
566c2381-bab1-406b-8307-2f7685e2cec2,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm62,Male,Male Youth,No disability,Kano,Garum_Mallam
45457b83-6f6c-4cad-9b38-62ea10859505,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm63,Male,Male Youth,No disability,Kano,Garum_Mallam
797d7142-ccbe-489c-9693-4882ac4067cb,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm64,Male,Male Youth,No disability,Kano,Garum_Mallam
066ae54d-47ec-4adf-b4f2-26eba6091821,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm65,Male,Male Youth,No disability,Kano,Garum_Mallam
17cb560b-450b-45a8-aa92-c860f9c19e09,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm66,Male,Male Youth,No disability,Kano,Garum_Mallam
f6a2f48d-835d-44a7-a7e3-c7cb1755835e,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm67,Male,Male Youth,No disability,Kano,Garum_Mallam
7f32ed0c-9ab1-4c53-867c-1f3cde7a3920,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm68,Male,Male Youth,No disability,Kano,Garum_Mallam
d8eb1aad-eeed-4ed3-ac66-1fb038d21f8d,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm69,Male,Male Youth,No disability,Kano,Garum_Mallam
eade506a-7072-454a-92cc-1a4574509dc3,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Gmm70,Male,Male Youth,No disability,Kano,Garum_Mallam
f35512e1-3334-4193-a287-a7711c57eaae,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir01,Female,Female Youth,No disability,Kano,Garum_Mallam
3492a3c4-dba3-42b7-b316-f63220adbed5,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir02,Female,Female Youth,No disability,Kano,Garum_Mallam
afcb5c3f-b102-4947-a05b-e9287078bae4,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir03,Female,Female Youth,No disability,Kano,Kiru
90dd2a74-2724-496b-bd5b-ed2f3d4f0e95,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir04,Female,Female Youth,No disability,Kano,Kiru
7c5b3e55-0326-434c-b02f-ef78435c6ba7,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir05,Female,Female Youth,No disability,Kano,Kiru
821fabff-176b-4792-8500-c29b84ebdf96,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir06,Male,Male Youth,No disability,Kano,Kiru
8c06df91-768e-4b79-9714-f36723392ea3,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir07,Male,Male Youth,No disability,Kano,Garum_Mallam
537c8b5c-932f-4647-9816-88372d8a092e,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir08,Male,Male Youth,No disability,Kano,Garum_Mallam
c8dbde15-3714-47ae-b222-4f07ec006730,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kir09,Male,Male Youth,No disability,Kano,Garum_Mallam
1dd9678a-3035-47de-8827-09520ca7f9df,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kir10,Male,Male Youth,No disability,Kano,Kiru
b9a13918-d72c-4ffc-a210-d0d8e77e002c,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kir11,Female,Female Youth,No disability,Kano,Kiru
106b6d91-4108-4858-b38e-2c5061d24520,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir12,Female,Female Youth,No disability,Kano,Kiru
b7bb5a4a-efaf-4f96-86ae-d3772affda34,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir13,Female,Female Youth,No disability,Kano,Kiru
9a5d28ba-cb06-4f28-9a37-776bb49213db,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kir14,Male,Male Youth,No disability,Kano,Kiru
3ffcb5c2-4d5c-418a-b43e-45dfc2323895,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kir15,Male,Male Youth,No disability,Kano,Kiru
0cb5fa31-5acd-4712-808c-538bbca29f99,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kir16,Male,Male Youth,No disability,Kano,Kiru
